,CFIBF,RACCB,JS,nonRedudantComparisonsP1,nonRedudantComparisonsP2
624094,54.255198752799856,0.003968253968253968,0.02564102564102564,20.0,18.0
624095,59.36079115344385,0.003968253968253968,0.03333333333333333,20.0,9.0
624096,54.255198752799856,0.003968253968253968,0.03125,20.0,11.0
624097,54.255198752799856,0.003968253968253968,0.03125,20.0,11.0
624100,56.37421105510021,0.003968253968253968,0.02702702702702703,20.0,16.0
624101,59.36079115344385,0.003968253968253968,0.03225806451612903,20.0,10.0
624102,56.37421105510021,0.003968253968253968,0.02857142857142857,20.0,13.0
624103,56.37421105510021,0.1111111111111111,0.03571428571428571,20.0,7.0
624107,47.37349817573065,0.0027548209366391185,0.01818181818181818,29.0,17.0
624108,51.26861865445621,0.0027548209366391185,0.02127659574468085,29.0,9.0
624109,53.27098591414912,0.0027548209366391185,0.021739130434782608,29.0,8.0
624112,51.26861865445621,0.0027548209366391185,0.020833333333333332,29.0,9.0
624115,56.0931640585996,0.0027548209366391185,0.018867924528301886,29.0,15.0
624116,47.37349817573065,0.0027548209366391185,0.018518518518518517,29.0,15.0
624119,53.27098591414912,0.0027548209366391185,0.022222222222222223,29.0,7.0
624122,56.0931640585996,0.0027548209366391185,0.023809523809523808,29.0,4.0
624124,56.0931640585996,0.0027548209366391185,0.021739130434782608,29.0,8.0
624125,51.26861865445621,0.0027548209366391185,0.022727272727272728,29.0,6.0
624126,53.27098591414912,0.0027548209366391185,0.02127659574468085,29.0,9.0
624129,112.1863281171992,0.0027548209366391185,0.05,29.0,3.0
624132,56.0931640585996,0.0027548209366391185,0.022727272727272728,29.0,6.0
624133,53.27098591414912,0.0027548209366391185,0.021739130434782608,29.0,8.0
624134,53.27098591414912,0.0027548209366391185,0.020833333333333332,29.0,10.0
624135,48.446440510005736,0.0027548209366391185,0.02040816326530612,29.0,11.0
624139,232.22036625156412,0.0027548209366391185,0.09433962264150944,29.0,13.0
624141,48.446440510005736,0.0027548209366391185,0.02,29.0,12.0
624142,56.0931640585996,0.0027548209366391185,0.024390243902439025,29.0,3.0
624143,53.27098591414912,0.0027548209366391185,0.023255813953488372,29.0,5.0
624144,56.0931640585996,0.0027548209366391185,0.023809523809523808,29.0,4.0
624145,53.27098591414912,0.0027548209366391185,0.02040816326530612,29.0,11.0
624146,51.26861865445621,0.0027548209366391185,0.0196078431372549,29.0,11.0
624147,96.89288102001147,0.0027548209366391185,0.03571428571428571,29.0,19.0
624148,56.0931640585996,0.0027548209366391185,0.0196078431372549,29.0,13.0
624149,48.446440510005736,0.0027548209366391185,0.01818181818181818,29.0,16.0
624151,56.0931640585996,0.0027548209366391185,0.023255813953488372,29.0,5.0
624153,51.26861865445621,0.0027548209366391185,0.02127659574468085,29.0,9.0
624154,53.27098591414912,0.0027548209366391185,0.022727272727272728,29.0,6.0
624155,96.89288102001147,0.0027548209366391185,0.03636363636363636,29.0,18.0
624158,46.444073250312826,0.0027548209366391185,0.0196078431372549,29.0,13.0
624159,51.26861865445621,0.0027548209366391185,0.020833333333333332,29.0,10.0
624160,56.0931640585996,0.0027548209366391185,0.024390243902439025,29.0,3.0
624161,48.446440510005736,0.0027548209366391185,0.02127659574468085,29.0,9.0
624162,60.917709462742984,0.0027548209366391185,0.025,29.0,2.0
624163,48.446440510005736,0.0027548209366391185,0.019230769230769232,29.0,14.0
624164,56.0931640585996,0.0027548209366391185,0.024390243902439025,29.0,3.0
624166,56.0931640585996,0.0027548209366391185,0.023809523809523808,29.0,4.0
624168,48.446440510005736,0.0027548209366391185,0.019230769230769232,29.0,14.0
624169,56.0931640585996,0.0027548209366391185,0.024390243902439025,29.0,3.0
624170,51.26861865445621,0.0027548209366391185,0.02040816326530612,29.0,11.0
624173,56.0931640585996,0.0027548209366391185,0.023809523809523808,29.0,4.0
624178,48.446440510005736,0.0027548209366391185,0.019230769230769232,29.0,13.0
624181,56.0931640585996,0.0027548209366391185,0.023809523809523808,29.0,4.0
624183,53.27098591414912,0.0027548209366391185,0.021739130434782608,29.0,8.0
624184,48.446440510005736,0.0027548209366391185,0.018518518518518517,29.0,16.0
624185,48.446440510005736,0.0027548209366391185,0.019230769230769232,29.0,14.0
624187,56.0931640585996,0.0027548209366391185,0.02127659574468085,29.0,9.0
624188,47.37349817573065,0.0027548209366391185,0.02127659574468085,29.0,9.0
624190,51.26861865445621,0.0027548209366391185,0.022727272727272728,29.0,6.0
624192,47.37349817573065,0.0027548209366391185,0.02040816326530612,29.0,11.0
624194,48.446440510005736,0.0027548209366391185,0.01818181818181818,29.0,16.0
624195,48.446440510005736,0.0027548209366391185,0.01818181818181818,29.0,17.0
624196,51.26861865445621,0.0027548209366391185,0.02040816326530612,29.0,11.0
624199,99.43092388760549,0.0027548209366391185,0.03125,29.0,27.0
624203,53.27098591414912,0.0027548209366391185,0.023809523809523808,29.0,4.0
624205,56.0931640585996,0.0027548209366391185,0.022222222222222223,29.0,7.0
624208,51.26861865445621,0.0027548209366391185,0.022222222222222223,29.0,7.0
624211,47.37349817573065,0.0027548209366391185,0.018867924528301886,29.0,15.0
624212,51.26861865445621,0.0027548209366391185,0.023255813953488372,29.0,5.0
624213,56.0931640585996,0.0027548209366391185,0.024390243902439025,29.0,3.0
624214,48.446440510005736,0.0027548209366391185,0.020833333333333332,29.0,10.0
624215,51.26861865445621,0.0027548209366391185,0.02127659574468085,29.0,9.0
624219,48.446440510005736,0.0027548209366391185,0.018518518518518517,29.0,16.0
624220,53.27098591414912,0.0027548209366391185,0.02040816326530612,29.0,11.0
624222,56.0931640585996,0.0027548209366391185,0.023809523809523808,29.0,4.0
624226,53.27098591414912,5.1440329218106995e-05,0.024390243902439025,29.0,3.0
624229,56.0931640585996,5.1440329218106995e-05,0.023809523809523808,29.0,4.0
624235,56.0931640585996,5.1440329218106995e-05,0.023809523809523808,29.0,4.0
624242,53.27098591414912,5.1440329218106995e-05,0.025,29.0,2.0
624248,56.0931640585996,5.1440329218106995e-05,0.025,29.0,2.0
624258,56.0931640585996,5.1440329218106995e-05,0.025,29.0,2.0
624259,48.446440510005736,5.1440329218106995e-05,0.021739130434782608,29.0,8.0
624261,56.0931640585996,5.1440329218106995e-05,0.023809523809523808,29.0,4.0
624271,56.0931640585996,0.045454545454545456,0.023809523809523808,29.0,4.0
624275,51.26861865445621,0.045454545454545456,0.022727272727272728,29.0,6.0
624277,56.0931640585996,0.045454545454545456,0.023255813953488372,29.0,5.0
624278,56.0931640585996,0.045454545454545456,0.022727272727272728,29.0,6.0
624279,51.26861865445621,0.045454545454545456,0.024390243902439025,29.0,3.0
624284,56.0931640585996,0.045454545454545456,0.022727272727272728,29.0,6.0
624286,96.89288102001147,0.047619047619047616,0.0392156862745098,29.0,7.0
624287,102.53723730891242,0.047619047619047616,0.038461538461538464,29.0,14.0
624288,112.1863281171992,0.047619047619047616,0.04878048780487805,29.0,3.0
624634,149.14638583140822,0.0005530973451327434,0.007633587786259542,365.0,11.0
624659,198.86184777521098,0.0005530973451327434,0.01020408163265306,365.0,14.0
624752,204.07089811068613,0.019230769230769232,0.0103359173126615,365.0,8.0
624930,108.51039750559971,0.0005030181086519115,0.016,82.0,28.0
624979,108.51039750559971,0.0005030181086519115,0.016129032258064516,82.0,27.0
625345,139.33221975093846,0.004273504273504274,0.02727272727272727,70.0,31.0
625482,133.5734008962902,0.00019805902158843335,0.0297029702970297,70.0,19.0
625651,105.22313023597827,0.00015997440409534473,0.005698005698005698,331.0,17.0
625779,105.22313023597827,0.00015997440409534473,0.005698005698005698,331.0,17.0
625804,105.22313023597827,0.0007633587786259542,0.005494505494505495,331.0,29.0
626149,253.65516217184148,0.0008032128514056225,0.008982035928143712,551.0,67.0
626175,133.84146826002385,0.0008032128514056225,0.004608294930875576,551.0,50.0
626198,133.84146826002385,0.0008032128514056225,0.004651162790697674,551.0,44.0
626205,228.12131182777628,0.0008032128514056225,0.007861635220125786,551.0,35.0
626224,223.0691137667064,0.0008032128514056225,0.007836990595611285,551.0,36.0
626229,128.8994585249938,0.0008032128514056225,0.004622496147919877,551.0,42.0
626323,131.21562044540934,0.07692307692307693,0.004792332268370607,551.0,25.0
626326,136.87278709666575,0.07692307692307693,0.004702194357366771,551.0,37.0
626329,178.45529101336513,0.07692307692307693,0.0062402496099844,551.0,40.0
627550,142.12049452719197,0.0012376237623762376,0.003293084522502744,767.0,70.0
627566,109.7017397863195,0.0012376237623762376,0.0023612750885478157,767.0,11.0
627574,109.7017397863195,0.0012376237623762376,0.0023612750885478157,767.0,11.0
627591,142.12049452719197,0.0012376237623762376,0.003464203233256351,767.0,27.0
627640,142.12049452719197,0.0012376237623762376,0.0034285714285714284,767.0,38.0
627820,211.3793018098679,0.001736111111111111,0.021834061135371178,141.0,55.0
627839,187.27743507846543,0.001736111111111111,0.019704433497536946,141.0,40.0
628197,133.84146826002385,0.00033692722371967657,0.012552301255230125,141.0,65.0
628207,171.86594469999176,0.00033692722371967657,0.017937219730941704,141.0,51.0
628216,131.21562044540934,0.00033692722371967657,0.012448132780082987,141.0,67.0
629536,105.22313023597827,0.0012376237623762376,0.0076045627376425855,238.0,19.0
629539,105.22313023597827,0.0012376237623762376,0.007547169811320755,238.0,20.0
629543,112.74842211020042,0.0012376237623762376,0.007407407407407408,238.0,26.0
629550,105.22313023597827,0.0012376237623762376,0.007462686567164179,238.0,24.0
629551,108.51039750559971,0.0012376237623762376,0.0076045627376425855,238.0,19.0
629552,105.22313023597827,0.0012376237623762376,0.007326007326007326,238.0,29.0
629553,108.51039750559971,0.0012376237623762376,0.007326007326007326,238.0,28.0
629554,118.7215823068877,0.0012376237623762376,0.00784313725490196,238.0,11.0
629556,105.22313023597827,0.0012376237623762376,0.007272727272727273,238.0,30.0
629558,108.51039750559971,0.0012376237623762376,0.007380073800738007,238.0,26.0
629562,118.7215823068877,0.0012376237623762376,0.00784313725490196,238.0,11.0
629567,108.51039750559971,0.0012376237623762376,0.007662835249042145,238.0,17.0
629576,157.83469535396742,0.0012376237623762376,0.011111111111111112,238.0,26.0
629578,105.22313023597827,0.0012376237623762376,0.006944444444444444,238.0,43.0
629581,153.80585596336866,0.0012376237623762376,0.01098901098901099,238.0,29.0
629582,162.76559625839957,0.0012376237623762376,0.011278195488721804,238.0,22.0
629587,108.51039750559971,0.0012376237623762376,0.007326007326007326,238.0,27.0
629588,105.22313023597827,0.0012376237623762376,0.0076045627376425855,238.0,19.0
629589,150.3995207943601,0.0012376237623762376,0.009287925696594427,238.0,75.0
629596,108.51039750559971,0.0012376237623762376,0.007662835249042145,238.0,17.0
629597,112.74842211020042,0.0012376237623762376,0.007662835249042145,238.0,17.0
629601,108.51039750559971,0.0012376237623762376,0.007168458781362007,238.0,35.0
629609,112.74842211020042,0.0012376237623762376,0.007662835249042145,238.0,17.0
629612,112.74842211020042,0.0012376237623762376,0.007722007722007722,238.0,15.0
629614,105.22313023597827,0.0012376237623762376,0.007407407407407408,238.0,24.0
629619,112.74842211020042,0.0012376237623762376,0.007751937984496124,238.0,14.0
629625,108.51039750559971,0.0012376237623762376,0.007722007722007722,238.0,15.0
629630,108.51039750559971,0.0012376237623762376,0.007434944237918215,238.0,25.0
630572,106.54197182829824,0.030303030303030304,0.007380073800738007,261.0,7.0
630790,178.09786786172026,0.002197802197802198,0.0213903743315508,138.0,39.0
630816,131.21562044540934,0.002197802197802198,0.015706806282722512,138.0,39.0
631264,131.69015496768296,0.022727272727272728,0.004909983633387889,514.0,67.0
631271,172.1420186162917,0.022727272727272728,0.00644122383252818,514.0,80.0
631324,129.10651396221877,0.00022222222222222223,0.0049504950495049506,514.0,61.0
631456,142.5179181520354,0.0019305019305019305,0.0053475935828877,514.0,26.0
631887,51.01772452767153,0.05555555555555555,0.025,29.0,11.0
631889,52.61156511798914,0.05555555555555555,0.02631578947368421,29.0,9.0
631891,57.562486195179545,0.05555555555555555,0.030303030303030304,29.0,4.0
631892,57.562486195179545,0.05555555555555555,0.03125,29.0,3.0
631894,57.562486195179545,0.03571428571428571,0.02564102564102564,29.0,10.0
631896,52.61156511798914,0.03571428571428571,0.02564102564102564,29.0,10.0
631915,57.562486195179545,0.025,0.02564102564102564,29.0,10.0
631921,130.86568531758704,0.022727272727272728,0.0069605568445475635,354.0,17.0
631936,261.7313706351741,0.022727272727272728,0.014084507042253521,354.0,12.0
632045,179.05816346644932,0.003787878787878788,0.00909090909090909,354.0,27.0
632068,130.86568531758704,0.003787878787878788,0.006696428571428571,354.0,34.0
632084,174.48758042344937,0.003787878787878788,0.008968609865470852,354.0,32.0
632089,161.68179390554857,0.003787878787878788,0.00847457627118644,354.0,50.0
632128,125.45680159076109,0.003787878787878788,0.006666666666666667,354.0,37.0
632132,179.05816346644932,0.003787878787878788,0.0091324200913242,354.0,24.0
632139,127.96740564207279,0.003787878787878788,0.006741573033707865,354.0,31.0
632163,121.26134542916144,0.003787878787878788,0.006396588486140725,354.0,55.0
632938,56.0931640585996,0.00021691973969631235,0.001519756838905775,620.0,11.0
633247,56.0931640585996,0.0001990049751243781,0.0015220700152207,620.0,11.0
633926,142.12049452719197,0.0006002400960384153,0.003171247357293869,909.0,13.0
634927,129.10651396221877,0.0006313131313131314,0.003787878787878788,715.0,67.0
636490,143.88642045479236,0.0625,0.015873015873015872,211.0,28.0
636520,115.59096648891388,0.05,0.011363636363636364,211.0,37.0
636706,78.8059582839094,0.0009057971014492754,0.00847457627118644,211.0,17.0
637413,112.74842211020042,0.004830917874396135,0.012121212121212121,129.0,30.0
637414,112.74842211020042,0.004830917874396135,0.012903225806451613,129.0,19.0
638116,198.86184777521098,0.0032679738562091504,0.017937219730941704,196.0,19.0
639228,153.05317358301457,0.25,0.022900763358778626,104.0,18.0
640025,46.81935876961636,1.0,0.012048192771084338,77.0,7.0
640089,48.28203855611257,0.08333333333333333,0.0125,77.0,4.0
640090,48.28203855611257,0.08333333333333333,0.0125,77.0,4.0
640792,58.575984332210716,0.03571428571428571,0.0196078431372549,42.0,8.0
640794,61.6792094731618,0.03571428571428571,0.0196078431372549,42.0,8.0
640798,106.54197182829824,0.005319148936170213,0.03508771929824561,42.0,11.0
640799,61.6792094731618,0.005319148936170213,0.02040816326530612,42.0,6.0
640800,61.6792094731618,0.005319148936170213,0.017857142857142856,42.0,12.0
640801,58.575984332210716,0.005319148936170213,0.020833333333333332,42.0,5.0
640802,109.33276604198633,0.005319148936170213,0.038461538461538464,42.0,8.0
640803,56.37421105510021,0.005319148936170213,0.020833333333333332,42.0,5.0
640804,56.37421105510021,0.005319148936170213,0.018518518518518517,42.0,11.0
640805,106.54197182829824,0.005319148936170213,0.029411764705882353,42.0,24.0
640806,61.6792094731618,0.005319148936170213,0.019230769230769232,42.0,9.0
640807,61.6792094731618,0.005319148936170213,0.0196078431372549,42.0,8.0
640808,61.6792094731618,0.005319148936170213,0.02,42.0,7.0
640809,112.74842211020042,0.005319148936170213,0.03636363636363636,42.0,11.0
640810,56.37421105510021,0.005319148936170213,0.02040816326530612,42.0,6.0
640811,123.3584189463236,0.005319148936170213,0.041666666666666664,42.0,4.0
640812,56.37421105510021,0.005319148936170213,0.02,42.0,7.0
640813,61.6792094731618,0.005319148936170213,0.02127659574468085,42.0,4.0
640815,58.575984332210716,0.005319148936170213,0.020833333333333332,42.0,5.0
640817,109.33276604198633,0.005319148936170213,0.02564102564102564,42.0,34.0
640818,106.54197182829824,0.005319148936170213,0.037037037037037035,42.0,10.0
640819,104.18238894154076,0.005319148936170213,0.02857142857142857,42.0,26.0
640820,123.3584189463236,0.005319148936170213,0.041666666666666664,42.0,4.0
640821,56.37421105510021,0.005319148936170213,0.01694915254237288,42.0,15.0
640822,117.15196866442143,0.005319148936170213,0.04,42.0,6.0
640823,61.6792094731618,0.005319148936170213,0.0196078431372549,42.0,8.0
640824,54.666383020993166,0.005319148936170213,0.0196078431372549,42.0,8.0
640825,117.15196866442143,0.005319148936170213,0.0392156862745098,42.0,6.0
640826,56.37421105510021,0.005319148936170213,0.018518518518518517,42.0,11.0
640827,117.15196866442143,0.005319148936170213,0.037037037037037035,42.0,10.0
640828,61.6792094731618,0.005319148936170213,0.02040816326530612,42.0,6.0
640829,109.33276604198633,0.005319148936170213,0.038461538461538464,42.0,8.0
640830,56.37421105510021,0.005319148936170213,0.019230769230769232,42.0,9.0
640831,123.3584189463236,0.005319148936170213,0.041666666666666664,42.0,4.0
640832,104.18238894154076,0.005319148936170213,0.03278688524590164,42.0,17.0
640833,117.15196866442143,0.005319148936170213,0.04081632653061224,42.0,5.0
640834,117.15196866442143,0.005319148936170213,0.04081632653061224,42.0,5.0
640835,104.18238894154076,0.005319148936170213,0.03571428571428571,42.0,12.0
640836,117.15196866442143,0.005319148936170213,0.04,42.0,6.0
640837,61.6792094731618,0.005319148936170213,0.02127659574468085,42.0,4.0
640839,56.37421105510021,0.005319148936170213,0.02040816326530612,42.0,6.0
640840,109.33276604198633,0.005319148936170213,0.03278688524590164,42.0,16.0
640841,61.6792094731618,0.005319148936170213,0.0196078431372549,42.0,8.0
640842,58.575984332210716,0.005319148936170213,0.018867924528301886,42.0,10.0
640846,61.6792094731618,0.03333333333333333,0.02127659574468085,42.0,4.0
640847,56.37421105510021,0.03333333333333333,0.01818181818181818,42.0,12.0
640851,61.6792094731618,0.03333333333333333,0.0196078431372549,42.0,8.0
640855,56.37421105510021,0.012345679012345678,0.02040816326530612,42.0,6.0
640856,61.6792094731618,0.012345679012345678,0.02040816326530612,42.0,6.0
640862,142.12049452719197,0.005376344086021506,0.012096774193548387,174.0,44.0
640995,205.07447461782485,0.09090909090909091,0.020202020202020204,174.0,21.0
641000,112.1863281171992,0.03571428571428571,0.01015228426395939,174.0,20.0
641003,112.1863281171992,0.03571428571428571,0.01015228426395939,174.0,20.0
641689,107.5494914777633,0.001145475372279496,0.0022346368715083797,871.0,13.0
642432,136.87278709666575,0.015151515151515152,0.01056338028169014,237.0,34.0
642436,179.56366615863746,0.015151515151515152,0.013289036544850499,237.0,46.0
642440,145.3393215300172,0.015151515151515152,0.009708737864077669,237.0,56.0
642441,185.7762930012513,0.015151515151515152,0.011627906976744186,237.0,79.0
642442,145.3393215300172,0.015151515151515152,0.010380622837370242,237.0,41.0
642465,112.1863281171992,0.00010570824524312896,0.007662835249042145,237.0,16.0
642468,106.54197182829824,0.00010570824524312896,0.007547169811320755,237.0,20.0
642485,112.1863281171992,0.00010570824524312896,0.007662835249042145,237.0,16.0
642501,106.54197182829824,0.00010570824524312896,0.007194244604316547,237.0,32.0
642502,106.54197182829824,0.00010570824524312896,0.007633587786259542,237.0,17.0
642516,106.54197182829824,0.00010570824524312896,0.007547169811320755,237.0,20.0
642546,106.54197182829824,0.00010570824524312896,0.007575757575757576,237.0,19.0
642550,106.54197182829824,0.00010570824524312896,0.007633587786259542,237.0,17.0
642564,142.12049452719197,0.00010570824524312896,0.008902077151335312,237.0,76.0
643110,132.578466830858,0.013888888888888888,0.008571428571428572,310.0,22.0
643856,103.95288156123472,0.006944444444444444,0.003246753246753247,593.0,6.0
644358,56.0931640585996,0.16666666666666666,0.012658227848101266,74.0,3.0
644594,149.14638583140822,0.004807692307692308,0.00398406374501992,708.0,29.0
644617,149.14638583140822,0.004807692307692308,0.003952569169960474,708.0,34.0
645283,257.7989170499876,0.16666666666666666,0.038461538461538464,103.0,34.0
645285,338.2068828957886,0.16666666666666666,0.046511627906976744,103.0,46.0
645290,182.497049462221,0.015151515151515152,0.023668639053254437,103.0,41.0
645291,182.497049462221,0.015151515151515152,0.02185792349726776,103.0,56.0
645292,131.21562044540934,0.015151515151515152,0.013636363636363636,103.0,79.0
645293,136.87278709666575,0.015151515151515152,0.018292682926829267,103.0,41.0
645320,105.6510739275107,0.00010570824524312896,0.014705882352941176,103.0,16.0
645340,105.6510739275107,0.00010570824524312896,0.014705882352941176,103.0,16.0
645419,133.84146826002385,0.00010570824524312896,0.014150943396226415,103.0,76.0
645992,136.87278709666575,0.002652519893899204,0.003740648379052369,752.0,23.0
647303,149.14638583140822,0.0006406149903907751,0.0069124423963133645,411.0,18.0
647949,117.28073825187073,0.0018181818181818182,0.004524886877828055,520.0,71.0
647951,120.35282712045175,0.0018181818181818182,0.004531722054380665,520.0,61.0
647953,234.56147650374146,0.0018181818181818182,0.008836524300441826,520.0,79.0
647954,117.28073825187073,0.0018181818181818182,0.00463678516228748,520.0,58.0
647957,257.71367179025737,0.0018181818181818182,0.010057471264367816,520.0,90.0
647965,200.58804520075293,0.16666666666666666,0.008064516129032258,520.0,30.0
648140,117.28073825187073,0.001451378809869376,0.004545454545454545,520.0,62.0
648142,108.67340876131048,0.001451378809869376,0.004477611940298508,520.0,68.0
648143,114.68332412317994,0.001451378809869376,0.004746835443037975,520.0,33.0
648153,112.43334166306133,0.001451378809869376,0.004622496147919877,520.0,50.0
648175,110.44871648153887,0.001451378809869376,0.0046801872074883,520.0,38.0
648192,117.28073825187073,0.001451378809869376,0.004792332268370607,520.0,30.0
648194,184.0811941358981,0.007692307692307693,0.007407407407407408,520.0,76.0
648195,147.2649553087185,0.007692307692307693,0.0060882800608828,520.0,60.0
648196,112.43334166306133,0.007692307692307693,0.0045662100456621,520.0,59.0
648220,120.35282712045175,9.850275807722617e-05,0.00482315112540193,520.0,37.0
649034,59.36079115344385,0.02857142857142857,0.041666666666666664,15.0,10.0
649035,56.0931640585996,0.02857142857142857,0.03125,15.0,18.0
649036,54.85086989315975,0.02857142857142857,0.027777777777777776,15.0,16.0
649037,61.6792094731618,0.02857142857142857,0.045454545454545456,15.0,8.0
649038,64.94683656800603,0.02857142857142857,0.05,15.0,6.0
649040,59.36079115344385,0.02857142857142857,0.045454545454545456,15.0,8.0
649041,61.6792094731618,0.0008333333333333334,0.030303030303030304,15.0,19.0
649042,56.0931640585996,0.0008333333333333334,0.02564102564102564,15.0,24.0
649043,64.94683656800603,0.0008333333333333334,0.03125,15.0,18.0
649044,54.85086989315975,0.0008333333333333334,0.02857142857142857,15.0,21.0
649045,57.562486195179545,0.0008333333333333334,0.02857142857142857,15.0,21.0
649046,57.562486195179545,0.0008333333333333334,0.029411764705882353,15.0,20.0
649048,61.6792094731618,0.0008333333333333334,0.030303030303030304,15.0,19.0
649051,64.94683656800603,0.0008333333333333334,0.029411764705882353,15.0,20.0
649055,61.6792094731618,0.0008333333333333334,0.03125,15.0,18.0
649058,57.562486195179545,0.0008333333333333334,0.027777777777777776,15.0,22.0
649059,64.94683656800603,0.0008333333333333334,0.03125,15.0,18.0
649060,61.6792094731618,0.0008333333333333334,0.02564102564102564,15.0,25.0
649063,64.94683656800603,0.0008333333333333334,0.02702702702702703,15.0,23.0
649064,56.0931640585996,0.0008333333333333334,0.02857142857142857,15.0,21.0
649066,64.94683656800603,0.0008333333333333334,0.02040816326530612,15.0,21.0
649067,57.562486195179545,0.0008333333333333334,0.02631578947368421,15.0,24.0
649069,64.94683656800603,0.0008333333333333334,0.030303030303030304,15.0,19.0
649070,56.0931640585996,0.0008333333333333334,0.025,15.0,26.0
649075,57.562486195179545,0.0008333333333333334,0.025,15.0,26.0
649076,59.36079115344385,0.0008333333333333334,0.03125,15.0,18.0
649079,64.94683656800603,0.0008333333333333334,0.03225806451612903,15.0,17.0
649082,57.562486195179545,0.0008333333333333334,0.025,15.0,26.0
649083,70.53288198256824,0.020833333333333332,0.05,15.0,6.0
649085,57.562486195179545,0.020833333333333332,0.03571428571428571,15.0,14.0
649086,56.0931640585996,0.020833333333333332,0.03333333333333333,15.0,15.0
649087,56.0931640585996,0.020833333333333332,0.029411764705882353,15.0,15.0
649088,64.94683656800603,0.020833333333333332,0.043478260869565216,15.0,9.0
649089,56.0931640585996,0.020833333333333332,0.034482758620689655,15.0,15.0
649090,61.6792094731618,0.020833333333333332,0.045454545454545456,15.0,8.0
649441,175.58687329024397,0.00022222222222222223,0.0078125,447.0,43.0
649472,129.10651396221877,0.00022222222222222223,0.0057251908396946565,447.0,55.0
649543,179.56366615863746,0.00022222222222222223,0.007920792079207921,447.0,36.0
649606,142.5179181520354,0.004201680672268907,0.006085192697768763,447.0,24.0
649886,106.54197182829824,0.00018611576400521124,0.006756756756756757,270.0,26.0
650622,112.1863281171992,0.0023148148148148147,0.0028530670470756064,685.0,9.0
651183,210.44626047195655,0.0011013215859030838,0.010025062656641603,390.0,6.0
651718,145.84324385280215,0.00017024174327545113,0.007407407407407408,323.0,37.0
651746,142.12049452719197,0.00017024174327545113,0.007334963325183374,323.0,39.0
651756,142.12049452719197,0.00017024174327545113,0.007194244604316547,323.0,49.0
651758,145.84324385280215,0.00017024174327545113,0.007159904534606206,323.0,52.0
651764,142.12049452719197,0.00017024174327545113,0.007317073170731708,323.0,45.0
651772,133.84146826002385,0.00017024174327545113,0.007075471698113208,323.0,54.0
651785,150.3995207943601,0.00017024174327545113,0.0075,323.0,36.0
651800,138.97295482064035,0.00017024174327545113,0.007142857142857143,323.0,50.0
651831,133.84146826002385,0.00017024174327545113,0.006578947368421052,323.0,79.0
651840,131.690154967683,0.00017024174327545113,0.007058823529411765,323.0,58.0
652237,129.10651396221877,0.006578947368421052,0.00683371298405467,369.0,48.0
652251,124.7890061616267,0.006578947368421052,0.006711409395973154,369.0,52.0
653870,269.3454992379562,0.0006313131313131314,0.017804154302670624,265.0,68.0
654235,142.98193212239613,0.0011363636363636363,0.018867924528301886,97.0,35.0
654254,139.33221975093846,0.0011363636363636363,0.017543859649122806,97.0,48.0
654255,139.33221975093846,0.0011363636363636363,0.017964071856287425,97.0,42.0
654259,238.30322020399356,0.0011363636363636363,0.03225806451612903,97.0,30.0
654283,142.98193212239613,0.008333333333333333,0.02027027027027027,97.0,25.0
654479,106.54197182829824,0.0004201680672268908,0.003134796238244514,603.0,14.0
655933,108.51039750559971,0.00018155410312273057,0.018518518518518517,93.0,14.0
656116,115.12497239035909,0.0021929824561403508,0.018691588785046728,85.0,17.0
656246,219.483591612805,0.0125,0.004965243296921549,982.0,13.0
657520,138.97295482064035,0.0011363636363636363,0.012,196.0,34.0
657522,142.12049452719197,0.0011363636363636363,0.011278195488721804,196.0,44.0
657526,138.97295482064035,0.0011363636363636363,0.011494252873563218,196.0,38.0
657542,142.12049452719197,0.0011363636363636363,0.011764705882352941,196.0,35.0
659295,54.666383020993166,0.037037037037037035,0.02857142857142857,9.0,25.0
659297,54.666383020993166,0.037037037037037035,0.045454545454545456,9.0,12.0
659298,58.575984332210716,0.037037037037037035,0.06666666666666667,9.0,5.0
659299,53.27098591414912,0.037037037037037035,0.037037037037037035,9.0,12.0
659300,54.666383020993166,0.037037037037037035,0.02631578947368421,9.0,25.0
659301,61.6792094731618,0.037037037037037035,0.07142857142857142,9.0,4.0
659302,56.37421105510021,0.002421307506053269,0.05263157894736842,9.0,8.0
659304,61.6792094731618,0.002421307506053269,0.05263157894736842,9.0,9.0
659306,54.666383020993166,0.002421307506053269,0.038461538461538464,9.0,16.0
659308,61.6792094731618,0.002421307506053269,0.0625,9.0,6.0
659309,58.575984332210716,0.002421307506053269,0.058823529411764705,9.0,7.0
659311,54.666383020993166,0.002421307506053269,0.047619047619047616,9.0,9.0
659312,53.27098591414912,0.002421307506053269,0.030303030303030304,9.0,23.0
659314,56.37421105510021,0.002421307506053269,0.05263157894736842,9.0,9.0
659316,53.27098591414912,0.002421307506053269,0.038461538461538464,9.0,16.0
659317,54.666383020993166,0.002421307506053269,0.03225806451612903,9.0,21.0
659318,58.575984332210716,0.002421307506053269,0.045454545454545456,9.0,12.0
659319,53.27098591414912,0.002421307506053269,0.041666666666666664,9.0,13.0
659320,53.27098591414912,0.002421307506053269,0.041666666666666664,9.0,11.0
659321,54.666383020993166,0.002421307506053269,0.03571428571428571,9.0,18.0
659322,54.666383020993166,0.002421307506053269,0.037037037037037035,9.0,17.0
